pid,date,f_wifi:phone_wifi_connected_rapids_countscans:14dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices:14dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:14dhist,f_wifi:phone_wifi_connected_rapids_countscans_dis:14dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:14dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:14dhist,f_wifi:phone_wifi_connected_rapids_countscans_norm:14dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:14dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:14dhist,f_wifi:phone_wifi_connected_rapids_countscans:7dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices:7dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:7dhist,f_wifi:phone_wifi_connected_rapids_countscans_dis:7dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:7dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:7dhist,f_wifi:phone_wifi_connected_rapids_countscans_norm:7dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:7dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:7dhist,f_wifi:phone_wifi_connected_rapids_countscans:afternoon,f_wifi:phone_wifi_connected_rapids_uniquedevices:afternoon,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:afternoon,f_wifi:phone_wifi_connected_rapids_countscans_dis:afternoon,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:afternoon,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:afternoon,f_wifi:phone_wifi_connected_rapids_countscans_norm:afternoon,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:afternoon,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:afternoon,f_wifi:phone_wifi_connected_rapids_countscans:allday,f_wifi:phone_wifi_connected_rapids_uniquedevices:allday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:allday,f_wifi:phone_wifi_connected_rapids_countscans_dis:allday,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:allday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:allday,f_wifi:phone_wifi_connected_rapids_countscans_norm:allday,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:allday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:allday,f_wifi:phone_wifi_connected_rapids_countscans:evening,f_wifi:phone_wifi_connected_rapids_uniquedevices:evening,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:evening,f_wifi:phone_wifi_connected_rapids_countscans_dis:evening,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:evening,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:evening,f_wifi:phone_wifi_connected_rapids_countscans_norm:evening,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:evening,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:evening,f_wifi:phone_wifi_connected_rapids_countscans:morning,f_wifi:phone_wifi_connected_rapids_uniquedevices:morning,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:morning,f_wifi:phone_wifi_connected_rapids_countscans_dis:morning,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:morning,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:morning,f_wifi:phone_wifi_connected_rapids_countscans_norm:morning,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:morning,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:morning,f_wifi:phone_wifi_connected_rapids_countscans:night,f_wifi:phone_wifi_connected_rapids_uniquedevices:night,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:night,f_wifi:phone_wifi_connected_rapids_countscans_dis:night,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:night,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:night,f_wifi:phone_wifi_connected_rapids_countscans_norm:night,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:night,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:night,f_wifi:phone_wifi_connected_rapids_countscans:weekday,f_wifi:phone_wifi_connected_rapids_uniquedevices:weekday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:weekday,f_wifi:phone_wifi_connected_rapids_countscans_dis:weekday,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:weekday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:weekday,f_wifi:phone_wifi_connected_rapids_countscans_norm:weekday,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:weekday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:weekday,f_wifi:phone_wifi_connected_rapids_countscans:weekend,f_wifi:phone_wifi_connected_rapids_uniquedevices:weekend,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:weekend,f_wifi:phone_wifi_connected_rapids_countscans_dis:weekend,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:weekend,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:weekend,f_wifi:phone_wifi_connected_rapids_countscans_norm:weekend,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:weekend,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:weekend
INS-W_1080,2021-05-10,3601.0,53.0,1163.0,m,h,m,-0.0023803420368403,0.2008456659619451,0.1699544764795144,1862.0,35.0,787.0,m,h,h,0.0265897261823942,0.1724137931034483,0.2998654449926315,95.0,12.0,29.0,h,h,m,0.2804878048780488,0.7777777777777778,0.0761697497279652,283.0,13.0,136.0,m,h,h,0.0964467005076142,0.2307692307692307,0.2197802197802198,57.0,2.0,52.0,l,l,h,-0.1710526315789473,-0.5,0.7692307692307694,47.0,5.0,34.0,l,m,m,-0.051413881748072,0.1428571428571428,-0.0695249130938586,84.0,5.0,21.0,h,m,l,0.4415372035977106,0.1666666666666666,-0.1846965699208443,,,,,,,,,,,,,,,,,,
INS-W_1080,2021-05-11,3850.0,58.0,1313.0,h,h,m,0.0888050682975061,0.3065539112050741,0.283763277693475,1898.0,34.0,838.0,h,h,h,0.0469563249603982,0.1379310344827586,0.3652207342858973,53.0,12.0,28.0,l,h,m,-0.2317073170731707,0.7777777777777778,0.0544069640914037,249.0,14.0,150.0,l,h,h,-0.0761421319796954,0.3076923076923077,0.315934065934066,84.0,5.0,36.0,h,l,h,0.1842105263157894,-0.125,0.407239819004525,56.0,5.0,47.0,h,m,h,0.06426735218509,0.1428571428571428,0.2317497103128621,56.0,4.0,39.0,m,l,h,-0.0163532297628781,0.0,0.2902374670184697,,,,,,,,,,,,,,,,,,
INS-W_1080,2021-05-12,3891.0,53.0,1373.0,h,h,m,0.1038195334529607,0.2008456659619451,0.3292867981790592,1982.0,37.0,898.0,h,h,h,0.094478388775741,0.2413793103448276,0.4421093099250336,68.0,5.0,39.0,m,l,h,-0.048780487804878,0.0,0.2937976060935801,293.0,12.0,160.0,h,h,h,0.1472081218274111,0.1538461538461538,0.3846153846153847,90.0,9.0,52.0,h,h,h,0.2631578947368421,0.375,0.7692307692307694,78.0,5.0,39.0,h,m,m,0.347043701799486,0.1428571428571428,0.0463499420625724,57.0,7.0,30.0,m,h,m,0.0,0.5,0.0527704485488126,,,,,,,,,,,,,,,,,,
INS-W_1080,2021-05-13,3807.0,48.0,1360.0,h,h,m,0.073058190207639,0.0951374207188161,0.3194233687405159,1837.0,31.0,892.0,m,m,h,0.0124462548087802,0.0344827586206896,0.43442045236112,52.0,4.0,39.0,l,l,h,-0.2439024390243902,-0.1111111111111111,0.2937976060935801,206.0,9.0,127.0,l,m,h,-0.2944162436548223,-0.0769230769230769,0.157967032967033,43.0,6.0,18.0,l,m,m,-0.3552631578947368,0.0,0.0,53.0,5.0,42.0,m,m,h,0.025706940874036,0.1428571428571428,0.115874855156431,58.0,6.0,28.0,m,h,m,0.0163532297628781,0.3333333333333333,0.0,,,,,,,,,,,,,,,,,,
INS-W_1080,2021-05-14,3839.0,46.0,1453.0,h,m,m,0.0847767971582378,0.0528541226215645,0.3899848254931715,1813.0,32.0,908.0,m,h,h,-0.0011314777098891,0.0689655172413793,0.4549240725315563,69.0,6.0,42.0,m,m,h,-0.0365853658536585,0.1111111111111111,0.3590859630032645,241.0,8.0,131.0,l,l,h,-0.116751269035533,-0.1538461538461538,0.1854395604395604,68.0,6.0,18.0,m,m,m,-0.0263157894736842,0.0,0.0,40.0,2.0,39.0,l,l,m,-0.141388174807198,-0.2857142857142857,0.0463499420625724,64.0,4.0,32.0,h,l,m,0.1144726083401471,0.0,0.1055408970976253,1272.0,29.0,704.0,m,m,h,-0.039792455038427,0.0215982721382289,0.370197904540163,,,,,,,,,
INS-W_1080,2021-05-15,3733.0,49.0,1496.0,h,h,m,0.0459589116343794,0.1162790697674419,0.4226100151745068,1802.0,37.0,847.0,m,h,h,-0.0073546051142792,0.2413793103448276,0.3767540206317677,55.0,8.0,19.0,l,h,l,-0.2073170731707317,0.3333333333333333,-0.1414581066376496,250.0,13.0,43.0,m,h,l,-0.0710659898477157,0.2307692307692307,-0.4189560439560441,94.0,8.0,18.0,h,h,m,0.3157894736842105,0.25,0.0,38.0,2.0,,l,l,,-0.167095115681234,-0.2857142857142857,,63.0,5.0,6.0,m,m,l,0.098119378577269,0.1666666666666666,-0.5804749340369394,,,,,,,,,,,,,,,,,,
INS-W_1080,2021-05-16,3669.0,49.0,1720.0,m,h,h,0.0225216977331819,0.1162790697674419,0.5925644916540213,1870.0,37.0,971.0,m,h,h,0.0311156370219506,0.2413793103448276,0.5356570769526494,61.0,7.0,30.0,l,m,m,-0.1341463414634146,0.2222222222222222,0.0979325353645266,348.0,11.0,224.0,h,m,h,0.4263959390862944,0.0769230769230769,0.8241758241758244,94.0,5.0,46.0,h,l,h,0.3157894736842105,-0.125,0.6334841628959278,135.0,1.0,135.0,h,l,h,1.0796915167095122,-0.4285714285714285,2.0,58.0,5.0,13.0,m,m,l,0.0163532297628781,0.1666666666666666,-0.395778364116095,,,,,,,,,,598.0,18.0,267.0,h,h,h,0.2263513513513513,0.5,0.2582644628099174
INS-W_1080,2021-05-17,3647.0,49.0,1734.0,m,h,h,0.0144651554546453,0.1162790697674419,0.6031866464339909,1785.0,32.0,947.0,m,h,h,-0.0169721656483367,0.0689655172413793,0.5049016466969949,46.0,3.0,15.0,l,l,l,-0.3170731707317073,-0.2222222222222222,-0.2285092491838956,198.0,7.0,112.0,l,l,m,-0.3350253807106599,-0.2307692307692307,0.0549450549450549,55.0,7.0,12.0,l,m,l,-0.1973684210526315,0.125,-0.1357466063348416,51.0,1.0,51.0,m,l,h,0.0,-0.4285714285714285,0.3244495944380069,46.0,3.0,34.0,l,l,m,-0.1798855273916599,-0.1666666666666666,0.158311345646438,,,,,,,,,,,,,,,,,,
INS-W_1080,2021-05-18,3655.0,45.0,1732.0,m,m,h,0.017394807192295,0.0317124735729387,0.6016691957511381,1757.0,28.0,894.0,m,m,h,-0.0328128535867843,-0.0689655172413793,0.4369834048824245,70.0,5.0,16.0,m,l,l,-0.024390243902439,0.0,-0.2067464635473341,221.0,8.0,97.0,l,l,m,-0.2182741116751269,-0.1538461538461538,-0.048076923076923,62.0,7.0,23.0,m,m,m,-0.1052631578947368,0.125,0.1131221719457013,39.0,3.0,33.0,l,l,m,-0.154241645244216,-0.1428571428571428,-0.0926998841251448,50.0,4.0,25.0,l,l,m,-0.1144726083401471,0.0,-0.079155672823219,,,,,,,,,,,,,,,,,,
INS-W_1080,2021-05-19,3713.0,47.0,1773.0,h,h,h,0.0386347822902552,0.0739957716701903,0.6327769347496206,1731.0,27.0,875.0,l,l,h,-0.0475220638153428,-0.1034482758620689,0.4126353559300313,68.0,6.0,34.0,m,m,h,-0.048780487804878,0.1111111111111111,0.1849836779107726,267.0,11.0,141.0,m,m,h,0.015228426395939,0.0769230769230769,0.2541208791208791,77.0,7.0,16.0,m,m,m,0.0921052631578947,0.125,-0.0452488687782805,52.0,2.0,47.0,m,l,h,0.012853470437018,-0.2857142857142857,0.2317497103128621,70.0,5.0,44.0,h,m,h,0.2125919869174162,0.1666666666666666,0.4221635883905014,,,,,,,,,,,,,,,,,,
INS-W_1080,2021-05-20,3687.0,46.0,1793.0,m,m,h,0.0291134141428937,0.0528541226215645,0.6479514415781487,1850.0,28.0,901.0,m,m,h,0.0198008599230595,-0.0689655172413793,0.4459537387069904,82.0,5.0,40.0,m,l,h,0.1219512195121951,0.0,0.3155603917301415,325.0,12.0,153.0,h,h,h,0.3096446700507614,0.1538461538461538,0.3365384615384616,97.0,6.0,52.0,h,m,h,0.3552631578947368,0.0,0.7692307692307694,60.0,7.0,16.0,h,h,l,0.115681233933162,0.4285714285714285,-0.4866743916570104,86.0,8.0,45.0,h,h,h,0.4742436631234669,0.6666666666666666,0.4485488126649077,,,,,,,,,,,,,,,,,,
INS-W_1080,2021-05-21,3728.0,46.0,1787.0,h,m,h,0.0441278792983484,0.0528541226215645,0.6433990895295902,1915.0,28.0,879.0,h,m,h,0.0565738854944557,-0.0689655172413793,0.4177612609726405,75.0,4.0,25.0,m,l,m,0.0365853658536585,-0.1111111111111111,-0.0108813928182807,306.0,11.0,109.0,h,m,m,0.2131979695431472,0.0769230769230769,0.0343406593406593,110.0,8.0,11.0,h,h,l,0.5263157894736842,0.25,-0.1583710407239819,46.0,2.0,43.0,l,l,h,-0.06426735218509,-0.2857142857142857,0.1390498261877172,75.0,8.0,30.0,h,h,m,0.2943581357318071,0.6666666666666666,0.0527704485488126,1317.0,18.0,612.0,m,l,h,-0.0046814652986384,-0.4535637149028079,0.1559953434225844,,,,,,,,,
INS-W_1080,2021-05-22,3746.0,48.0,1749.0,h,h,h,0.0507195957080602,0.0951374207188161,0.6145675265553869,1944.0,26.0,902.0,h,l,h,0.0729803122878479,-0.1379310344827586,0.4472352149676427,88.0,6.0,20.0,h,m,l,0.1951219512195122,0.1111111111111111,-0.1196953210010881,279.0,8.0,66.0,m,l,l,0.0761421319796954,-0.1538461538461538,-0.260989010989011,86.0,3.0,,h,l,,0.2105263157894736,-0.375,,43.0,2.0,39.0,l,l,m,-0.102827763496144,-0.2857142857142857,0.0463499420625724,62.0,6.0,7.0,m,h,l,0.0817661488143908,0.3333333333333333,-0.5540897097625331,,,,,,,,,,,,,,,,,,
INS-W_1080,2021-05-23,3715.0,48.0,1728.0,h,h,h,0.0393671952246676,0.0951374207188161,0.5986342943854325,1845.0,22.0,757.0,m,l,m,0.0169721656483367,-0.2758620689655172,0.2614211571730633,57.0,6.0,6.0,l,m,l,-0.1829268292682926,0.1111111111111111,-0.4243743199129489,249.0,8.0,79.0,l,l,l,-0.0761421319796954,-0.1538461538461538,-0.1717032967032967,76.0,5.0,16.0,m,l,m,0.0789473684210526,-0.125,-0.0452488687782805,40.0,2.0,39.0,l,l,m,-0.141388174807198,-0.2857142857142857,0.0463499420625724,76.0,3.0,18.0,h,l,l,0.3107113654946852,-0.1666666666666666,-0.2638522427440634,,,,,,,,,,528.0,10.0,145.0,m,l,m,-0.0101351351351351,-0.1666666666666666,-0.1618457300275482
