pid,date,f_wifi:phone_wifi_connected_rapids_countscans:14dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices:14dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:14dhist,f_wifi:phone_wifi_connected_rapids_countscans_dis:14dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:14dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:14dhist,f_wifi:phone_wifi_connected_rapids_countscans_norm:14dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:14dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:14dhist,f_wifi:phone_wifi_connected_rapids_countscans:7dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices:7dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:7dhist,f_wifi:phone_wifi_connected_rapids_countscans_dis:7dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:7dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:7dhist,f_wifi:phone_wifi_connected_rapids_countscans_norm:7dhist,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:7dhist,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:7dhist,f_wifi:phone_wifi_connected_rapids_countscans:afternoon,f_wifi:phone_wifi_connected_rapids_uniquedevices:afternoon,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:afternoon,f_wifi:phone_wifi_connected_rapids_countscans_dis:afternoon,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:afternoon,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:afternoon,f_wifi:phone_wifi_connected_rapids_countscans_norm:afternoon,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:afternoon,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:afternoon,f_wifi:phone_wifi_connected_rapids_countscans:allday,f_wifi:phone_wifi_connected_rapids_uniquedevices:allday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:allday,f_wifi:phone_wifi_connected_rapids_countscans_dis:allday,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:allday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:allday,f_wifi:phone_wifi_connected_rapids_countscans_norm:allday,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:allday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:allday,f_wifi:phone_wifi_connected_rapids_countscans:evening,f_wifi:phone_wifi_connected_rapids_uniquedevices:evening,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:evening,f_wifi:phone_wifi_connected_rapids_countscans_dis:evening,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:evening,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:evening,f_wifi:phone_wifi_connected_rapids_countscans_norm:evening,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:evening,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:evening,f_wifi:phone_wifi_connected_rapids_countscans:morning,f_wifi:phone_wifi_connected_rapids_uniquedevices:morning,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:morning,f_wifi:phone_wifi_connected_rapids_countscans_dis:morning,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:morning,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:morning,f_wifi:phone_wifi_connected_rapids_countscans_norm:morning,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:morning,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:morning,f_wifi:phone_wifi_connected_rapids_countscans:night,f_wifi:phone_wifi_connected_rapids_uniquedevices:night,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:night,f_wifi:phone_wifi_connected_rapids_countscans_dis:night,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:night,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:night,f_wifi:phone_wifi_connected_rapids_countscans_norm:night,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:night,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:night,f_wifi:phone_wifi_connected_rapids_countscans:weekday,f_wifi:phone_wifi_connected_rapids_uniquedevices:weekday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:weekday,f_wifi:phone_wifi_connected_rapids_countscans_dis:weekday,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:weekday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:weekday,f_wifi:phone_wifi_connected_rapids_countscans_norm:weekday,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:weekday,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:weekday,f_wifi:phone_wifi_connected_rapids_countscans:weekend,f_wifi:phone_wifi_connected_rapids_uniquedevices:weekend,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice:weekend,f_wifi:phone_wifi_connected_rapids_countscans_dis:weekend,f_wifi:phone_wifi_connected_rapids_uniquedevices_dis:weekend,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_dis:weekend,f_wifi:phone_wifi_connected_rapids_countscans_norm:weekend,f_wifi:phone_wifi_connected_rapids_uniquedevices_norm:weekend,f_wifi:phone_wifi_connected_rapids_countscansmostuniquedevice_norm:weekend
INS-W_607,2020-05-04,1121.0,10.0,874.0,l,l,l,-0.2787712351513603,-0.0772200772200772,-0.338187928861504,587.0,5.0,471.0,l,l,l,-0.497737556561086,-0.3225806451612904,-0.5091174325309993,36.0,1.0,36.0,l,m,m,0.0,0.0,0.0,144.0,4.0,125.0,l,m,m,0.0,0.25,-0.072289156626506,36.0,4.0,21.0,l,h,l,0.0,0.6666666666666666,-0.5882352941176471,36.0,2.0,32.0,l,l,m,0.0,0.0,-0.0366300366300366,36.0,1.0,36.0,l,l,h,0.0,-0.5,0.0666666666666666,,,,,,,,,,,,,,,,,,
INS-W_607,2020-05-05,1120.0,9.0,877.0,l,l,l,-0.2794098863200919,-0.1544401544401544,-0.3360873827195071,624.0,6.0,530.0,l,l,l,-0.4470039764157411,-0.2150537634408602,-0.4230488694383661,36.0,2.0,33.0,l,m,m,0.0,0.3333333333333333,-0.1973684210526315,144.0,3.0,139.0,l,l,h,0.0,0.0,0.0963855421686747,36.0,1.0,36.0,l,l,m,0.0,-0.3333333333333333,0.0904977375565611,36.0,1.0,36.0,l,l,h,0.0,-0.3333333333333333,0.1098901098901099,36.0,3.0,34.0,l,h,l,0.0,0.5,-0.0666666666666666,,,,,,,,,,,,,,,,,,
INS-W_607,2020-05-06,1202.0,10.0,934.0,m,l,l,-0.2270404904840975,-0.0772200772200772,-0.2961770060215656,685.0,7.0,565.0,m,l,l,-0.3633621280680104,-0.1075268817204301,-0.3719912472647702,36.0,1.0,36.0,l,m,m,0.0,0.0,0.0,144.0,5.0,117.0,l,h,l,0.0,0.5,-0.1686746987951807,36.0,1.0,36.0,l,l,m,0.0,-0.3333333333333333,0.0904977375565611,36.0,4.0,11.0,l,h,l,0.0,0.6666666666666666,-0.805860805860806,36.0,2.0,34.0,l,l,l,0.0,0.0,-0.0666666666666666,,,,,,,,,,,,,,,,,,
INS-W_607,2020-05-07,1346.0,11.0,1050.0,m,m,l,-0.1350747221867416,0.0,-0.2149558885310181,685.0,8.0,568.0,m,m,l,-0.3633621280680104,0.0,-0.3676148796498906,36.0,1.0,36.0,l,m,m,0.0,0.0,0.0,144.0,6.0,116.0,l,h,l,0.0,0.75,-0.180722891566265,36.0,5.0,9.0,l,h,l,0.0,1.0,-1.1312217194570138,36.0,1.0,36.0,l,l,h,0.0,-0.3333333333333333,0.1098901098901099,36.0,2.0,35.0,l,l,m,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
INS-W_607,2020-05-08,1490.0,11.0,1186.0,m,m,m,-0.0431089538893856,0.0,-0.1197311300938244,798.0,8.0,704.0,m,m,m,-0.2084190319484437,0.0,-0.1692195477753464,36.0,1.0,36.0,l,m,m,0.0,0.0,0.0,144.0,3.0,136.0,l,l,m,0.0,0.0,0.0602409638554216,36.0,3.0,28.0,l,h,l,0.0,0.3333333333333333,-0.2714932126696833,36.0,1.0,36.0,l,l,h,0.0,-0.3333333333333333,0.1098901098901099,36.0,1.0,36.0,l,l,h,0.0,-0.5,0.0666666666666666,720.0,7.0,633.0,h,h,m,0.0812324929971988,0.1785714285714286,0.0,,,,,,,,,
INS-W_607,2020-05-09,1595.0,10.0,1298.0,m,l,m,0.0239494188274364,-0.0772200772200772,-0.041310740792606,942.0,8.0,836.0,m,m,m,-0.0109694227341286,0.0,0.0233406272793581,36.0,1.0,36.0,l,m,m,0.0,0.0,0.0,144.0,3.0,132.0,l,l,m,0.0,0.0,0.0120481927710843,36.0,3.0,33.0,l,h,m,0.0,0.3333333333333333,-0.0452488687782805,36.0,2.0,30.0,l,l,l,0.0,0.0,-0.1098901098901099,36.0,2.0,33.0,l,l,l,0.0,0.0,-0.1333333333333333,,,,,,,,,,,,,,,,,,
INS-W_607,2020-05-10,1595.0,10.0,1337.0,m,l,m,0.0239494188274364,-0.0772200772200772,-0.0140036409466461,1008.0,8.0,889.0,h,m,h,0.0795283148224324,0.0,0.1006564551422319,36.0,2.0,30.0,l,m,m,0.0,0.3333333333333333,-0.3947368421052631,144.0,5.0,124.0,l,h,m,0.0,0.5,-0.0843373493975903,36.0,3.0,23.0,l,h,l,0.0,0.3333333333333333,-0.497737556561086,36.0,2.0,35.0,l,l,m,0.0,0.0,0.0732600732600732,36.0,1.0,36.0,l,l,h,0.0,-0.5,0.0666666666666666,,,,,,,,,,288.0,5.0,256.0,m,l,h,0.0,-0.1020408163265306,0.0919963201471941
INS-W_607,2020-05-11,1595.0,9.0,1368.0,m,l,m,0.0239494188274364,-0.1544401544401544,0.0077020025206553,1008.0,8.0,897.0,h,m,h,0.0795283148224324,0.0,0.112326768781911,36.0,1.0,36.0,l,m,m,0.0,0.0,0.0,144.0,3.0,133.0,l,l,m,0.0,0.0,0.0240963855421686,36.0,1.0,36.0,l,l,m,0.0,-0.3333333333333333,0.0904977375565611,36.0,3.0,27.0,l,h,l,0.0,0.3333333333333333,-0.2197802197802198,36.0,3.0,34.0,l,h,l,0.0,0.5,-0.0666666666666666,,,,,,,,,,,,,,,,,,
INS-W_607,2020-05-12,1629.0,9.0,1418.0,m,l,m,0.0456635585643121,-0.1544401544401544,0.0427111048872706,1005.0,8.0,888.0,h,m,m,0.0754147812971342,0.0,0.099197665937272,36.0,1.0,36.0,l,m,m,0.0,0.0,0.0,141.0,5.0,130.0,l,h,m,-0.0286123032904148,0.5,-0.0120481927710843,33.0,1.0,33.0,l,l,m,-0.9090909090909098,-0.3333333333333333,-0.0452488687782805,36.0,5.0,27.0,l,h,l,0.0,1.0,-0.2197802197802198,36.0,2.0,34.0,l,l,l,0.0,0.0,-0.0666666666666666,,,,,,,,,,,,,,,,,,
INS-W_607,2020-05-13,1690.0,9.0,1452.0,m,l,m,0.0846212798569421,-0.1544401544401544,0.0665172944965691,1005.0,7.0,887.0,h,l,m,0.0754147812971342,-0.1075268817204301,0.0977388767323121,36.0,1.0,36.0,l,m,m,0.0,0.0,0.0,144.0,3.0,116.0,l,l,l,0.0,0.0,-0.180722891566265,36.0,3.0,10.0,l,h,l,0.0,0.3333333333333333,-1.0859728506787332,36.0,1.0,36.0,l,l,h,0.0,-0.3333333333333333,0.1098901098901099,36.0,2.0,34.0,l,l,l,0.0,0.0,-0.0666666666666666,,,,,,,,,,,,,,,,,,
INS-W_607,2020-05-14,1690.0,10.0,1432.0,m,l,m,0.0846212798569421,-0.0772200772200772,0.0525136535499229,1005.0,7.0,864.0,h,l,m,0.0754147812971342,-0.1075268817204301,0.0641867250182348,36.0,1.0,36.0,l,m,m,0.0,0.0,0.0,144.0,5.0,93.0,l,h,l,0.0,0.5,-0.4578313253012048,36.0,5.0,19.0,l,h,l,0.0,1.0,-0.6787330316742082,36.0,1.0,36.0,l,l,h,0.0,-0.3333333333333333,0.1098901098901099,36.0,2.0,2.0,l,l,l,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,
INS-W_607,2020-05-15,1803.0,10.0,1552.0,m,l,m,0.1567888619236173,-0.0772200772200772,0.1365354992297997,1005.0,7.0,848.0,h,l,m,0.0754147812971342,-0.1075268817204301,0.0408460977388767,36.0,1.0,36.0,l,m,m,0.0,0.0,0.0,144.0,4.0,120.0,l,m,l,0.0,0.25,-0.1325301204819277,36.0,2.0,16.0,l,l,l,0.0,0.0,-0.8144796380090499,36.0,3.0,32.0,l,h,m,0.0,0.3333333333333333,-0.0366300366300366,36.0,1.0,36.0,l,l,h,0.0,-0.5,0.0666666666666666,717.0,6.0,592.0,m,m,l,0.072829131652661,0.0,-0.1157538114059853,,,,,,,,,
INS-W_607,2020-05-16,1939.0,11.0,1646.0,m,m,m,0.2436454208711202,0.0,0.2023526116790365,997.0,8.0,810.0,h,m,m,0.0644453585630056,0.0,-0.0145878920495988,28.0,2.0,23.0,l,m,m,-0.8839779005524865,0.3333333333333333,-0.8552631578947368,136.0,5.0,94.0,l,h,l,-0.0762994754411063,0.5,-0.4457831325301205,36.0,2.0,32.0,l,l,l,0.0,0.0,-0.0904977375565611,36.0,3.0,34.0,l,h,m,0.0,0.3333333333333333,0.0366300366300366,36.0,2.0,5.0,l,l,l,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,
INS-W_607,2020-05-17,2005.0,10.0,1689.0,h,l,m,0.2857963980074083,-0.0772200772200772,0.2324604397143257,997.0,7.0,800.0,h,l,m,0.0644453585630056,-0.1075268817204301,-0.0291757840991976,36.0,1.0,36.0,l,m,m,0.0,0.0,0.0,144.0,2.0,114.0,l,l,l,0.0,-0.25,-0.2048192771084337,36.0,2.0,34.0,l,l,m,0.0,0.0,0.0,36.0,2.0,10.0,l,l,l,0.0,0.0,-0.8424908424908426,36.0,2.0,34.0,l,l,l,0.0,0.0,-0.0666666666666666,,,,,,,,,,280.0,5.0,208.0,m,l,m,-0.0343938091143594,-0.1020408163265306,-0.1287948482060717
INS-W_607,2020-05-18,2005.0,10.0,1690.0,h,l,m,0.2857963980074083,-0.0772200772200772,0.233160621761658,997.0,7.0,793.0,h,l,m,0.0644453585630056,-0.1075268817204301,-0.0393873085339168,36.0,1.0,36.0,l,m,m,0.0,0.0,0.0,144.0,5.0,126.0,l,h,m,0.0,0.5,-0.0602409638554216,36.0,1.0,36.0,l,l,m,0.0,-0.3333333333333333,0.0904977375565611,36.0,4.0,20.0,l,h,l,0.0,0.6666666666666666,-0.4761904761904762,36.0,2.0,34.0,l,l,l,0.0,0.0,-0.0666666666666666,,,,,,,,,,,,,,,,,,
INS-W_607,2020-05-19,2005.0,10.0,1691.0,h,l,m,0.2857963980074083,-0.0772200772200772,0.2338608038089903,1000.0,7.0,803.0,h,l,m,0.0685588920883038,-0.1075268817204301,-0.024799416484318,36.0,1.0,36.0,l,m,m,0.0,0.0,0.0,144.0,2.0,140.0,l,l,h,0.0,-0.25,0.108433734939759,36.0,1.0,36.0,l,l,m,0.0,-0.3333333333333333,0.0904977375565611,36.0,1.0,36.0,l,l,h,0.0,-0.3333333333333333,0.1098901098901099,36.0,2.0,32.0,l,l,l,0.0,0.0,-0.2,,,,,,,,,,,,,,,,,,
INS-W_607,2020-05-20,2005.0,9.0,1717.0,h,l,h,0.2857963980074083,-0.1544401544401544,0.2520655370396303,1000.0,7.0,830.0,h,l,m,0.0685588920883038,-0.1075268817204301,0.0145878920495988,36.0,1.0,36.0,l,m,m,0.0,0.0,0.0,144.0,2.0,143.0,l,l,h,0.0,-0.25,0.144578313253012,36.0,1.0,36.0,l,l,m,0.0,-0.3333333333333333,0.0904977375565611,36.0,1.0,36.0,l,l,h,0.0,-0.3333333333333333,0.1098901098901099,36.0,2.0,35.0,l,l,m,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
INS-W_607,2020-05-21,2005.0,8.0,1723.0,h,l,h,0.2857963980074083,-0.2316602316602316,0.2562666293236241,1000.0,6.0,859.0,h,l,m,0.0685588920883038,-0.2150537634408602,0.0568927789934354,36.0,1.0,36.0,l,m,m,0.0,0.0,0.0,144.0,2.0,122.0,l,l,m,0.0,-0.25,-0.108433734939759,36.0,1.0,36.0,l,l,m,0.0,-0.3333333333333333,0.0904977375565611,36.0,2.0,19.0,l,l,l,0.0,0.0,-0.5128205128205129,36.0,2.0,31.0,l,l,l,0.0,0.0,-0.2666666666666666,,,,,,,,,,,,,,,,,,
